nom_service,prestataire_id,intitule,updatedBy,status,creationTime,service_id,prix,updatedTime,id,addBy,description,photoUrl,groupe_id
Salons d'esthétique,QngL02SxlmNaCVZS1677HBg6lEX2,Manucure ,,Affiche,2023-04-24T11:17:28.448817,RF0Gh7aSA6hQiQ4ltqoX,5000,2023-09-21T16:27:54.676084,y0RMjGKGrl5vVrX7PSc3,,Soin permettant de nettoyer et embellir les mains,,fNm6RTc6SfFtjJ73hnTx
Alimentaire ,11gwRhxyjDXP8bToBSnEbAXzfR62,Mary spices: Ginger/ Gingembre moulu,,Affiche,2024-06-10T13:42:24.364586,YJPGNNffL2VFqwmdoFFG,1000,2024-06-11T15:39:16.836465,yfe1ZVdZK2IsS329PW8S,,"Gingembre Moulu
- 100% pure
-  Assaisonnement et en tisane 
",https://firebasestorage.googleapis.com/v0/b/dhoola-4b710.appspot.com/o/services%2FServicesyfe1ZVdZK2IsS329PW8S.jpg?alt=media&token=cf449d2f-0bfe-4d6b-9d98-a551f5302c1d,H1rNSqdq9p7Ptonzir0W
Tout dans l'événementiel,MqOc124jRTc4TXYOfHlEbTreCSa2,location Prado,,Affiche,2023-06-06T20:50:50.054742,KZyZa9pEBuGrFOp4Vweq,100000,2024-06-03T17:28:16.244491,yiUxyQKdZjrnz6M2FYsA,,location journalière dans la ville et hors ville avec chauff,https://firebasestorage.googleapis.com/v0/b/dhoola-4b710.appspot.com/o/services%2FServicesyiUxyQKdZjrnz6M2FYsA.jpg?alt=media&token=4291b2c1-f101-4d31-ab64-1429b4293cc1,R3XawjusHQ57Mla9yIcm
AMEUBLEMENT,YonCMibRxZa6KyexHXnT1aVhx5h2,Décoration d'intérieur ,,Affiche,2024-03-05T19:42:41.647250,xrIvvNLPdmEa5LGyevNf,50000,2024-03-05T19:43:48.105346,yrSWXXMaDGmo7bJXGjdp,,"Conception
Réalisation 
Conseils
",,NMm07ka3XBMO7S0N6T7y
Info-Com,yJWMRBofrxPmtu0WSRzyfHNoQ5b2,tecno spark 10,,Affiche,2023-10-26T09:32:20.215169,I6AWdAj1WnDyzCVW312E,120000,2023-10-26T09:32:20.914639,z0mL6DwCiuQ5fJvTqrIQ,,tecno SPARK 10 ,,tT8yKDzWw4zoQtl2g6gm
INFO-COM,rggiInctWOZuwxgmVmSPfLc1nx93,serigraphie,,Affiche,2023-11-09T16:55:25.798132,I6AWdAj1WnDyzCVW312E,30000,2023-11-09T17:00:14.177961,z1WmuUHIKaPM6wHKsGod,,achat + flocage (10 pièces) : t-shirt ,https://firebasestorage.googleapis.com/v0/b/dhoola-4b710.appspot.com/o/services%2FServicesz1WmuUHIKaPM6wHKsGod.jpg?alt=media&token=f7d4067c-7593-4d9b-940c-34c1076c7b6c,tT8yKDzWw4zoQtl2g6gm
SALONS D'ESTHÉTIQUE,4OU8k1M6xDaTwc4nbaCoRBE96wt1,soins visage et corps ,,Affiche,2024-05-24T07:26:53.674044,RF0Gh7aSA6hQiQ4ltqoX,30000,2024-05-24T07:28:14.247837,z7tiQ5IrW9jC32BiGPfM,,micro dermabrasion ,,fNm6RTc6SfFtjJ73hnTx
Tout dans l'événementiel,OiO8Jefyu6XfPJwYNRMpqVea1A03,couverture vidéo ,,Affiche,2023-06-01T14:23:04.731276,KZyZa9pEBuGrFOp4Vweq,100000,2024-06-03T17:28:16.244648,zCIEn4V9EQ6D9GO4GL95,," spot, interview, reportage ",,R3XawjusHQ57Mla9yIcm
MÉDECINS & DENTISTES,bKqHDmwn88ZRIWJfIBrzjllY6FP2,PROTHÈSE FIXÉE,,Affiche,2023-09-22T17:51:57.606113,C3frxp2RDJ2quWKc9mqN,200000,2023-09-22T18:46:51.299155,zERK14QPfcn3xdSTNj6F,,Couronne dentaire en métal ,https://firebasestorage.googleapis.com/v0/b/dhoola-4b710.appspot.com/o/services%2FServiceszERK14QPfcn3xdSTNj6F.jpg?alt=media&token=8d305ec2-a162-4c63-abc3-a166c982f3b6,eOl1l1Abvz8xoq5ABwtt
SERVICES DIVERS,l49kJrXNLwUnd6iMMXHwhL9RxY43,SERVICES ÉVÉNEMENTIELS,,Affiche,2024-01-26T12:38:31.980389,3wdruIJ01ALCZxosRmpU,15000,2024-01-28T20:51:32.310701,zk8emxQrZ1W6vYfrFNzl,,"VAISSELLE
Pour 100 Pers.",https://firebasestorage.googleapis.com/v0/b/dhoola-4b710.appspot.com/o/services%2FServiceszk8emxQrZ1W6vYfrFNzl.jpg?alt=media&token=afd5ddd9-d97e-4029-b321-164f6fea1ea9,tT8yKDzWw4zoQtl2g6gm
