body,idPrestataire,isRead,title,idTransaction,updatedAt,uid,createdAt
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407190,kCVEWaOxnuZwzwLWLwojF0Rd2gr1,1714834407190
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407207,fYrMaLKpvgZfQ3KFwUhwLiR20sB2,1714834407207
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407197,wCYpWjM6jAWQa71IODTa60HcaWm1,1714834407197
Visitez votre application afin de découvrir nos nouveaux Prestataires.,,True,Nouveaux Prestataires,,1714836005582,914umpyeZkY5lglo8KGumeZWF002,1714834318316
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182553,Uvdi0K0V3bZpzBOPBzt7H7MuneZ2,1714834182553
Transaction de M./Mme Ngandeu pour M./Mme ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,yhkRFKLG30o9Pae8vRCb1709660291699,1709918417961,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709660460000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,EPmnuQmfHIfe2EfYInGm1709474790296,1709474932761,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709474898000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,uOekcgQLKxORtGK11N3m1710782054941,1710782419873,SF41IxDyM4RSbTEsLNV1TP7JhdE2,1710782188000
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,yhkRFKLG30o9Pae8vRCb1709660291699,1709736186459,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709735936000
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,C3BbIr7bgiF38swEdA3H1717774628781,1717834505628,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1717828087000
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407191,is374p6NnHNF6Xu4obrSYzCYZTc2,1714834407191
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182545,gZvFuZVQ3XSNfB9GSVX4E5M33gN2,1714834182545
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,RRWzcx5zHnlyj92mSU2g1709922706818,1709924645280,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709924619000
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407141,soZ6mSUGmpRSFUbBPuqtQJ2P4R82,1714834407141
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,8LRCrOjVxWQVidO8NUd71709463990585,1709472195424,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709472099000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,GfwgI1Pxde9LVzhd41Ne1709473064814,1709579698796,914umpyeZkY5lglo8KGumeZWF002,1709473334000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,cjf9Uws3k4MSpoOODNwo1709475267219,1709495219864,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709495210000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,dxfo8TkF5A3CKI2vItiF1709468450427,1709468513719,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709468505000
Transaction de M./Mme Ngandeu pour M./Mme ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,qLsUWFeFmYtWiwlYoJtQ1709549084691,1709549661715,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709549138000
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,3XEYqtsMUX6f1nhovv4t1714828472070,1715786525024,914umpyeZkY5lglo8KGumeZWF002,1714836465000
Transaction pour M./Mme  a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,7e2rQKAPpKDyPcd3AOx31710780850130,1710782684792,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1710782676000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,GfwgI1Pxde9LVzhd41Ne1709473064814,1709474300752,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709474143000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,fw07RwRkAumA0GQFtC2p1709923871354,1709924049430,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709923937000
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182544,6ZNxF75PEfcYlIcrbhqZhIgMCu43,1714834182544
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,DCCvRkwzcWFbZzzlGPRG1706777578175,1706785062609,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1706784889000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,Ps7AlTd1XWV4jTVaE5bg1716121557266,1716121998628,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1716121652000
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182544,LQAUcWWbH8bFOB6bsk1Y6ByCTBz2,1714834182544
vous pouvez envoyer le code d’identification à votre bénéficiaire en utilisant le bouton de partage de la transaction. Cliquez ici pour accéder à la transaction!,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Astuce Dhoola,HAIehgFGuM0Wzg6KgTx61715951345414,1715951461305,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1715951442000
Transaction de M./Mme Ngandeu pour M./Mme ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,xiDAyGPF2yseGScG4PM41709549862401,1709635139254,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709549922000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,ZmQzks0qOcu99YOxKMBT1715765761519,1715786390833,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1715766033000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,3XEYqtsMUX6f1nhovv4t1714828472070,1714836005582,914umpyeZkY5lglo8KGumeZWF002,1714828601000
Transaction pour M./Mme kamssu a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,TvxbAf6QXq03OYr5j4ii1709553075052,1709555288930,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709555072000
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407135,Fw8qfuqJVGZgEVdrmJK7B4sDdPu2,1714834407135
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,uOG7s8xqCNZSa8Y2GEsI1709474877962,1709579698784,914umpyeZkY5lglo8KGumeZWF002,1709495142000
Transaction pour M./Mme kamssu a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,TvxbAf6QXq03OYr5j4ii1709553075052,1709555288931,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709553277000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,IY34zjAhWsy6WoHSOPNe1711019198351,1711019302014,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1711019291000
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182545,1q0hJVlJdURWdi5rVEw6jqJqTlF2,1714834182545
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182489,svsvPhCbEDaS6oOqP3fP7iwiwwy1,1714834182489
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182554,k1Yun0hvAOOcyD1jCwILbNc79Of2,1714834182554
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407131,EkLv5MN9ZpgW35eW8gLyqL4WDBu2,1714834407131
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407209,WrgY15z799PAG2GLqcRIX0wXjn82,1714834407209
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,WGaIWYTuMNFNFnuxTdva1715785590140,1715786525023,914umpyeZkY5lglo8KGumeZWF002,1715785663000
Votre mobile money a été crédité.,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement finalisé,4G5Sz9LAZOtjqrmBNJD61706719509508,1707511690308,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1706890002000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,GfwgI1Pxde9LVzhd41Ne1709473064814,1709579698790,914umpyeZkY5lglo8KGumeZWF002,1709474143000
Transaction de M./Mme Ngandeu pour M./Mme ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,BUxyFTLsg4NYgIn7L2at1714832101654,1714833697914,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1714832276000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,7Z6oUXAdpQWu3iOjN0H51716027206503,1716027612871,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1716027257000
Votre mobile money a été crédité.,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement finalisé,uOG7s8xqCNZSa8Y2GEsI1709474877962,1709495166784,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709495142000
vous pouvez envoyer le code d’identification à votre bénéficiaire en utilisant le bouton de partage de la transaction. Cliquez ici pour accéder à la transaction!,,False,Astuce Dhoola,J6MVW2c1vchc1NMrLWjz1720103633119,1720103891000,,1720103891000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,LIX0eDpBzCMADN3RmLSp1716027842129,1719478559535,914umpyeZkY5lglo8KGumeZWF002,1716027906000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,cwM09NjNpLfLzosfKGNW1716028023248,1716028105993,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1716028102000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,O8ggrSkD0oxdxvvCZmBa1715963433281,1719478559536,914umpyeZkY5lglo8KGumeZWF002,1715963519000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,6vKFwEf8eMRFjjSNrjJhssgZ15X2,True,Paiement reçu par le Prestataire,Bw0kMM74d6aQnmuaF48c1707397474032,1707511690308,914umpyeZkY5lglo8KGumeZWF002,1707398564000
Visitez votre application afin de découvrir nos nouveaux prestataires.,,True,Nouveaux Prestataires,,1714835943070,aFVz0Ipjs9bs1ll0n8ZTyS2PxYk1,1714834182489
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407123,Y3mGYV2nhnbrL9oTb06ZXGVRsDQ2,1714834407123
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407208,t0oXJkrZ3IX5tzIBZBUIkvXheq52,1714834407208
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182547,yEksuS5rOcUQtHJyA5BxzUy2Cu52,1714834182547
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,47sgyEULzUHY4lSPcUHr1709450413885,1709467623844,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709467614000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,G84A9GyQH2I0X8VSrsyN1715788830980,1719478559537,914umpyeZkY5lglo8KGumeZWF002,1715788893000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,EPmnuQmfHIfe2EfYInGm1709474790296,1709495422931,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709495327000
Transaction de M./Mme Ngandeu,6vKFwEf8eMRFjjSNrjJhssgZ15X2,True,Vous avez reçu une transaction,Bw0kMM74d6aQnmuaF48c1707397474032,1707511690308,914umpyeZkY5lglo8KGumeZWF002,1707397548000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,83U9ZKlNiXMJsQiM9xCj1709549372795,1709549661714,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709549638000
vous pouvez envoyer le code d’identification à votre bénéficiaire en utilisant le bouton de partage de la transaction. Cliquez ici pour accéder à la transaction!,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Astuce Dhoola,LIX0eDpBzCMADN3RmLSp1716027842129,1716027938876,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1716027906000
Vous avez reçu une DEMANDE de paiement,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Demande de kamssu,K1hUvJlkICzFzMs3gPtJ1709922788741,1709922886051,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709922798035
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407134,Ddiz0mV8OoSmVlQGS1d9ww2ZGyX2,1714834407134
Vous avez reçu une DEMANDE de paiement,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Demande de kamssu,ZmQzks0qOcu99YOxKMBT1715765761519,1715765854527,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1715765769573
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182486,4a3IEvo1CxOE9R3rkwUe663v8DX2,1714834182486
Transaction FINALISÉE par le Prestataire,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,La prestation a été REALISÉE par le prestataire HOUSE INNOVATION/IT SERVICES/DOUALA,fw07RwRkAumA0GQFtC2p1709923871354,1709925884538,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709925049149
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182512,ke3oXrAJFmPJ6pZC0wwJmOtaK6P2,1714834182512
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407153,z4wwZej4C2eZ1nBpIsK1Y9pfLH52,1714834407153
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182561,t0oXJkrZ3IX5tzIBZBUIkvXheq52,1714834182561
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182548,R8jbDNlDCweuU5o5K7Vw9Pw662z1,1714834182548
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407145,7HVSpwmfGJcgcRK2691tAyLiADs1,1714834407145
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407192,KpeYAZvLOUhl3Q8tgA11GjyRwX53,1714834407192
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407198,Uvdi0K0V3bZpzBOPBzt7H7MuneZ2,1714834407198
Visitez votre application afin de découvrir nos nouveaux prestataires.,,True,Nouveaux Prestataires,,1717101846174,miy7809XCNhXj9Bv0VfPYXob3AD2,1714834182546
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182541,g7FpcfVmEZOoLzz4nR5v38B19N72,1714834182541
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182518,F5XZWlrnnXUTV73xFvsIIfN3MXk1,1714834182518
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182488,8qkUq2BhAIRjjvvHEKtG3s9Y8OG3,1714834182488
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182546,B0rJMaKPaqWAs7z4TvjR7vC1REv1,1714834182546
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182489,9tCOGviKKkazzEjoBkrGaaSlOFF2,1714834182489
Transaction FINALISÉE par le Prestataire,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,La prestation a été REALISÉE par le prestataire HOUSE INNOVATION/IT SERVICES/DOUALA,O8ggrSkD0oxdxvvCZmBa1715963433281,1716027074510,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1715963667171
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182552,kdsPneoNoMXLYfuOE15bjkPfHM32,1714834182552
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407169,QJX9OC1JOlUvBqd9sJW4aU3jzNh1,1714834407169
L'équipe Dhoola vous souhaite un excellent week-end!,,True,Bon Week-end ,,1714903678813,vuM4HqPCqSZXUCgkTApWS7TzghF2,1714834407196
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182497,jwP3YakvrWTYIknNoYHb6rDsU263,1714834182497
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407155,Zk9PEUScVMSSCLVxMf25OSDlrqH3,1714834407155
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407202,Br6MlfRpsldewmwvwqaBXdV7CTA2,1714834407202
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407199,lMPirolMIgWFZRVN0BDmdNBg2Ji1,1714834407199
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182554,Br6MlfRpsldewmwvwqaBXdV7CTA2,1714834182554
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407125,kYa8vKi9GdZdX7FxgM4ujN92uh43,1714834407125
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182537,q6SenbWTzoT21nttGyrHxQecyNm1,1714834182537
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407095,A18CtzAekXhfrb58J69m7fotjDa2,1714834407095
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182543,7HVSpwmfGJcgcRK2691tAyLiADs1,1714834182543
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407204,8ROLA3SyVRWuloxR3k7geeAhgtq1,1714834407204
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182506,dvMSs76o0xM2NIJl4lJEhJZkEpU2,1714834182506
Vous avez reçu une DEMANDE de paiement,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Demande de Ngandeu,DCCvRkwzcWFbZzzlGPRG1706777578175,1706777740464,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1706777590607
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407210,RpjVPezCVdffSRJr6oklJHkZApF2,1714834407210
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407195,F93VA2y5FxMMJ3dH72lCvPxPwrH3,1714834407195
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407152,gZvFuZVQ3XSNfB9GSVX4E5M33gN2,1714834407152
L'équipe Dhoola vous souhaite un excellent week-end!,,True,Bon Week-end ,,1717101846174,miy7809XCNhXj9Bv0VfPYXob3AD2,1714834407157
Transaction FINALISÉE par le Prestataire,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,La prestation a été REALISÉE par le prestataire HOUSE INNOVATION/IT SERVICES/DOUALA,UCzTPuVoAeJoOv8hdDnF1710780971911,1711463265647,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1711454494150
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407147,oQ0WpLa1sNdQaDUJYJgCLj2377D2,1714834407147
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407097,jrQ41D77qReD2YuLLnNv0VCoKpB3,1714834407097
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182528,Ddiz0mV8OoSmVlQGS1d9ww2ZGyX2,1714834182528
descrfbfbfb,,True,test,,1706626294349,914umpyeZkY5lglo8KGumeZWF002,1706507406509
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182549,BRZu7z0nZNRfT8NzY7FZumKxMWM2,1714834182549
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407162,hRPAE445dFdKvqBsssHHiA7Yj0K2,1714834407162
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182546,hBMCZbGzhFQZ6vDuPCGqDYoMUIm1,1714834182546
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182544,BDJzP5hf9uQbspdJjo2dyuYqe7E3,1714834182544
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407166,9n7mQe8oUnWviUuuKuDeni34dwA3,1714834407166
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182544,aR3ZFbxaI9T7Xr6TnTkxKMf2PwJ2,1714834182544
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407202,uSX4cqvvzzYg0G1s3ow4PgQOsJF3,1714834407202
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182556,yQ1j9k7yBLXtO4ZD5Z3ps21pdaH3,1714834182556
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182510,yf6mvMmHsHg0WozY6GLZwcFEEY92,1714834182510
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182543,PfIAs88VVxOdVh2YDlXH87bQ6qD3,1714834182543
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407206,S5oUrHpVvkPQn33Icctz7cWASiC3,1714834407206
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407164,rgGho6ERHCT01CoopmUYpLWGkpX2,1714834407164
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407154,2qON8kYHWURTVpIFxtZkir5Y6uo2,1714834407154
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407121,yf6mvMmHsHg0WozY6GLZwcFEEY92,1714834407121
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182553,lMPirolMIgWFZRVN0BDmdNBg2Ji1,1714834182553
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182508,BJOEDZ59NvSG3bAQhXjyyl8DdML2,1714834182508
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407171,2pZGRYSnQHcPLIzT4vg1Ax6FRL73,1714834407171
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182498,M6DolI750AYlhOoWNCQSNV2WQqt2,1714834182498
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182503,BgDD3Y9UbhNycqRykGmZsnTLYh93,1714834182503
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182550,ywi3jW6NnLarKRpwVSSc9jRFUGR2,1714834182550
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407163,oRLPdRkbX9hWfiliXG8ptDk9yXl1,1714834407163
